Date,Close,OPEN,High,Low
2010-08-09,2850.5,,,
2010-08-10,2834.7,,,
2010-08-11,2801.2,,,
2010-08-12,2798.3,,,
2010-08-13,2834.0,,,
2010-08-16,2841.9,,,
2010-08-17,2843.7,,,
2010-08-18,2875.4,,,
2010-08-19,2899.5,,,
2010-08-20,2891.5,,,
2010-08-23,2918.9,,,
2010-08-24,2903.6,,,
2010-08-25,2872.2,,,
2010-08-26,2858.6,,,
2010-08-27,2829.7,,,
2010-08-30,2831.1,,,
2010-08-31,2816.2,,,
2010-09-01,2861.0,,,
2010-09-02,2884.0,,,
2010-09-03,2907.4,,,
2010-09-06,2948.1,,,
2010-09-07,2949.4,,,
2010-09-08,2954.4,,,
2010-09-09,2977.1,,,
2010-09-13,3004.7,,,
2010-09-14,2984.8,,,
2010-09-15,2988.1,,,
2010-09-16,2944.2,,,
2010-09-17,3004.9,,,
2010-09-20,3031.9,,,
2010-09-21,3003.9,,,
2010-09-22,3000.0,,,
2010-09-23,3004.5,,,
2010-09-24,3031.7,,,
2010-09-27,3042.9,,,
2010-09-28,3046.7,,,
2010-09-29,3029.6,,,
2010-09-30,3003.8,,,
2010-10-01,3066.7,,,
2010-10-04,3101.0,,,
2010-10-05,3119.5,,,
2010-10-06,3151.1,,,
2010-10-07,3120.1,,,
2010-10-08,3099.7,,,
2010-10-11,3132.4,,,
2010-10-12,3115.1,,,
2010-10-13,3160.5,,,
2010-10-14,3146.5,,,
2010-10-15,3096.8,,,
2010-10-18,3087.9,,,
2010-10-19,3082.5,,,
2010-10-20,3081.1,,,
2010-10-21,3125.2,,,
2010-10-22,3125.3,,,
2010-10-25,3135.8,,,
2010-10-26,3130.5,,,
2010-10-27,3132.8,,,
2010-10-28,3096.5,,,
2010-10-29,3085.4,,,
2010-11-01,3130.4,,,
2010-11-02,3151.9,,,
2010-11-03,3171.0,,,
2010-11-04,3207.5,,,
2010-11-05,3218.0,,,
2010-11-08,3216.9,,,
2010-11-09,3229.1,,,
2010-11-10,3256.6,,,
2010-11-11,3212.8,,,
2010-11-12,3128.2,,,
2010-11-15,3141.7,,,
2010-11-16,3074.5,,,
2010-11-18,3093.1,,,
2010-11-19,3029.8,,,
2010-11-22,3061.5,,,
2010-11-23,3033.8,,,
2010-11-24,3001.8,,,
2010-11-25,2927.6,,,
2010-11-26,2863.0,,,
2010-11-29,2898.1,,,
2010-11-30,2921.7,,,
2010-12-01,3007.0,,,
2010-12-02,3013.6,,,
2010-12-03,2936.8,,,
2010-12-06,2927.3,,,
2010-12-07,2911.9,,,
2010-12-08,2859.1,,,
2010-12-09,2739.9,,,
2010-12-10,2783.0,,,
2010-12-13,2837.9,,,
2010-12-14,2875.1,,,
2010-12-15,2825.8,,,
2010-12-16,2843.1,,,
