"Date","Open","High","Low","Close"
"09 Dec 2019","-","-","-","1013.02"
"06 Dec 2019","-","-","-","1014.81"
"05 Dec 2019","-","-","-","1012.88"
"04 Dec 2019","-","-","-","1018.32"
"03 Dec 2019","-","-","-","1024.56"
"02 Dec 2019","-","-","-","1033.12"
"29 Nov 2019","-","-","-","1036.68"
"28 Nov 2019","-","-","-","1036.37"
"27 Nov 2019","-","-","-","1033.75"
"26 Nov 2019","-","-","-","1039.95"
"25 Nov 2019","-","-","-","1039.21"
"22 Nov 2019","-","-","-","1027.50"
"21 Nov 2019","-","-","-","1024.97"
"20 Nov 2019","-","-","-","1018.27"
"19 Nov 2019","-","-","-","1015.36"
"18 Nov 2019","-","-","-","1009.05"
"15 Nov 2019","-","-","-","1007.38"
"14 Nov 2019","-","-","-","1007.24"
"13 Nov 2019","-","-","-","997.13"
"11 Nov 2019","-","-","-","991.96"
"08 Nov 2019","-","-","-","980.45"
"07 Nov 2019","-","-","-","991.00"
"06 Nov 2019","-","-","-","987.50"
"05 Nov 2019","-","-","-","986.97"
"04 Nov 2019","-","-","-","996.07"
"01 Nov 2019","-","-","-","1008.77"
"31 Oct 2019","-","-","-","1003.04"
"30 Oct 2019","-","-","-","1008.77"
"29 Oct 2019","-","-","-","1030.61"
"27 Oct 2019","-","-","-","1035.17"
"25 Oct 2019","-","-","-","1025.78"
"24 Oct 2019","-","-","-","1022.28"
"23 Oct 2019","-","-","-","1024.58"
"22 Oct 2019","-","-","-","1026.33"
"18 Oct 2019","-","-","-","1029.37"
"17 Oct 2019","-","-","-","1031.82"
"16 Oct 2019","-","-","-","1041.61"
"15 Oct 2019","-","-","-","1047.70"
"14 Oct 2019","-","-","-","1048.66"
"11 Oct 2019","-","-","-","1048.22"
"10 Oct 2019","-","-","-","1045.38"
"09 Oct 2019","-","-","-","1044.60"
"07 Oct 2019","-","-","-","1054.09"
"04 Oct 2019","-","-","-","1043.01"
"03 Oct 2019","-","-","-","1040.33"
"01 Oct 2019","-","-","-","1037.67"
"30 Sep 2019","-","-","-","1036.66"
"27 Sep 2019","-","-","-","1023.93"
"26 Sep 2019","-","-","-","1024.20"
"25 Sep 2019","-","-","-","1025.49"
"24 Sep 2019","-","-","-","1027.15"
"23 Sep 2019","-","-","-","1018.98"
"20 Sep 2019","-","-","-","1013.83"
"19 Sep 2019","-","-","-","1025.94"
"18 Sep 2019","-","-","-","1025.81"
"17 Sep 2019","-","-","-","1023.15"
"16 Sep 2019","-","-","-","1028.89"
"13 Sep 2019","-","-","-","1032.36"
"12 Sep 2019","-","-","-","1029.06"
"11 Sep 2019","-","-","-","1029.59"
"09 Sep 2019","-","-","-","1036.25"
"06 Sep 2019","-","-","-","1035.37"
"05 Sep 2019","-","-","-","1026.18"
"04 Sep 2019","-","-","-","1020.38"
"03 Sep 2019","-","-","-","1015.31"
"30 Aug 2019","-","-","-","1016.98"
"29 Aug 2019","-","-","-","1009.21"
"28 Aug 2019","-","-","-","1010.81"
"27 Aug 2019","-","-","-","1021.47"
"26 Aug 2019","-","-","-","1024.87"
"23 Aug 2019","-","-","-","1012.52"
"22 Aug 2019","-","-","-","1016.22"
"21 Aug 2019","-","-","-","1015.48"
"20 Aug 2019","-","-","-","1015.97"
"19 Aug 2019","-","-","-","1008.64"
"16 Aug 2019","-","-","-","1016.93"
"14 Aug 2019","-","-","-","1013.13"
"13 Aug 2019","-","-","-","1009.26"
"09 Aug 2019","-","-","-","997.26"
"08 Aug 2019","-","-","-","1004.43"
"07 Aug 2019","-","-","-","1007.77"
"06 Aug 2019","-","-","-","1007.51"
"05 Aug 2019","-","-","-","1013.30"
"02 Aug 2019","-","-","-","1016.97"
"01 Aug 2019","-","-","-","1023.50"
"31 Jul 2019","-","-","-","1027.18"
"30 Jul 2019","-","-","-","1015.17"
"29 Jul 2019","-","-","-","1025.27"
"26 Jul 2019","-","-","-","1025.98"
"25 Jul 2019","-","-","-","1027.68"
"24 Jul 2019","-","-","-","1029.16"
"23 Jul 2019","-","-","-","1022.51"
"22 Jul 2019","-","-","-","1028.94"
"19 Jul 2019","-","-","-","1023.37"
"18 Jul 2019","-","-","-","1028.21"
"17 Jul 2019","-","-","-","1030.00"
"16 Jul 2019","-","-","-","1030.34"
"15 Jul 2019","-","-","-","1023.69"
"12 Jul 2019","-","-","-","1021.03"
"11 Jul 2019","-","-","-","1019.05"
"10 Jul 2019","-","-","-","1025.15"
"09 Jul 2019","-","-","-","1021.28"
"08 Jul 2019","-","-","-","1017.23"
"05 Jul 2019","-","-","-","1014.88"
"04 Jul 2019","-","-","-","1015.43"
"03 Jul 2019","-","-","-","1009.49"
"02 Jul 2019","-","-","-","1007.42"
"01 Jul 2019","-","-","-","1000.00"
